Time	State	Spindle-Input-1	Spindle-Input-2	Spindle-Input-3	Spindle-Input-4-T	Spindle-Input-4-V	Spindle-Input-4-p	Spindle-Output-1	Spindle-Output-2	Spindle-Output-3	Spindle-Output-4	Spindle-Output-5	Spindle-Output-6-T	Spindle-Output-6-V	Spindle-Output-6-p	Spindle-State-1	Spindle-State-2	Water-Input-1	Water-Input-2	Water-Input-3	Water-Input-4-T	Water-Input-4-V	Water-Input-4-p	Water-Output-1	Water-Output-2	Water-Output-3-T	Water-Output-3-V	Water-Output-3-p	Tank-Input-1	Tank-Input-2	Tank-Input-3	Tank-Input-4	Tank-Input-5-T	Tank-Input-5-V	Tank-Input-5-p	Tank-Output-1	Tank-Output-2-T	Tank-Output-2-V	Tank-Output-2-p	Tank-State-1	Tank-State-2	PumpHydraulics-Input-1	PumpHydraulics-Input-2	PumpHydraulics-Input-3-T	PumpHydraulics-Input-3-V	PumpHydraulics-Input-3-p	PumpHydraulics-Output-1	PumpHydraulics-Output-2	PumpHydraulics-Output-3	PumpHydraulics-Output-4	PumpHydraulics-Output-5	PumpHydraulics-Output-6-T	PumpHydraulics-Output-6-V	PumpHydraulics-Output-6-p	PumpHydraulics-State-1	PumpHydraulics-State-2	PumpCoolant-Input-1	PumpCoolant-Input-2	PumpCoolant-Input-3-T	PumpCoolant-Input-3-V	PumpCoolant-Input-3-p	PumpCoolant-Output-1	PumpCoolant-Output-2	PumpCoolant-Output-3	PumpCoolant-Output-4	PumpCoolant-Output-5	PumpCoolant-Output-6-T	PumpCoolant-Output-6-V	PumpCoolant-Output-6-p	PumpCoolant-State-1	PumpCoolant-State-2	PumpHE-Input-1	PumpHE-Input-2	PumpHE-Input-3-T	PumpHE-Input-3-V	PumpHE-Input-3-p	PumpHE-Output-1	PumpHE-Output-2	PumpHE-Output-3	PumpHE-Output-4	PumpHE-Output-5	PumpHE-Output-6-T	PumpHE-Output-6-V	PumpHE-Output-6-p	PumpHE-State-1	PumpHE-State-2	CtrlSpindle-Input-1	CtrlSpindle-Input-2	CtrlSpindle-Output-1	CtrlSpindle-Output-2	CtrlSpindle-Output-3	CtrlSpindle-Output-4	CtrlSpindle-Output-5	AmpAxes-Input-1	AmpAxes-Input-2	AmpAxes-Output-1	AmpAxes-Output-2	AmpAxes-Output-3	AmpAxes-Output-4	AmpAxes-Output-5	CtrlAxesLin-Input-1	CtrlAxesLin-Input-2	CtrlAxesLin-Output-1	CtrlAxesLin-Output-2	CtrlAxesLin-Output-3	CtrlAxesLin-Output-4	CtrlAxesLin-Output-5	CtrlAxesRot-Input-1	CtrlAxesRot-Input-2	CtrlAxesRot-Output-1	CtrlAxesRot-Output-2	CtrlAxesRot-Output-3	CtrlAxesRot-Output-4	CtrlAxesRot-Output-5	HeatExchanger-Input-1	HeatExchanger-Input-2-T	HeatExchanger-Input-2-V	HeatExchanger-Input-2-p	HeatExchanger-Input-3-T	HeatExchanger-Input-3-V	HeatExchanger-Input-3-p	HeatExchanger-Output-1	HeatExchanger-Output-2	HeatExchanger-Output-3	HeatExchanger-Output-4-T	HeatExchanger-Output-4-V	HeatExchanger-Output-4-p	HeatExchanger-Output-5-T	HeatExchanger-Output-5-V	HeatExchanger-Output-5-p	HeatExchanger-State-1	HeatExchanger-State-2	AxisX-Input-1	AxisX-Input-2	AxisX-Input-3	AxisX-Input-4-T	AxisX-Input-4-V	AxisX-Input-4-p	AxisX-Output-1	AxisX-Output-2	AxisX-Output-3	AxisX-Output-4-T	AxisX-Output-4-V	AxisX-Output-4-p	AxisX-State-1	AxisX-State-2	AxisX-State-3	AxisY-Input-1	AxisY-Input-2	AxisY-Input-3	AxisY-Input-4-T	AxisY-Input-4-V	AxisY-Input-4-p	AxisY-Output-1	AxisY-Output-2	AxisY-Output-3	AxisY-Output-4-T	AxisY-Output-4-V	AxisY-Output-4-p	AxisY-State-1	AxisY-State-2	AxisY-State-3	AxisZ-Input-1	AxisZ-Input-2	AxisZ-Input-3	AxisZ-Input-4-T	AxisZ-Input-4-V	AxisZ-Input-4-p	AxisZ-Output-1	AxisZ-Output-2	AxisZ-Output-3	AxisZ-Output-4-T	AxisZ-Output-4-V	AxisZ-Output-4-p	AxisZ-State-1	AxisZ-State-2	AxisZ-State-3	AxisA-Input-1	AxisA-Input-2	AxisA-Input-3	AxisA-Input-4-T	AxisA-Input-4-V	AxisA-Input-4-p	AxisA-Output-1	AxisA-Output-2	AxisA-Output-3	AxisA-Output-4-T	AxisA-Output-4-V	AxisA-Output-4-p	AxisA-State-1	AxisA-State-2	AxisA-State-3	AxisB-Input-1	AxisB-Input-2	AxisB-Input-3	AxisB-Input-4-T	AxisB-Input-4-V	AxisB-Input-4-p	AxisB-Output-1	AxisB-Output-2	AxisB-Output-3	AxisB-Output-4-T	AxisB-Output-4-V	AxisB-Output-4-p	AxisB-State-1	AxisB-State-2	AxisB-State-3	AxisC-Input-1	AxisC-Input-2	AxisC-Input-3	AxisC-Input-4-T	AxisC-Input-4-V	AxisC-Input-4-p	AxisC-Output-1	AxisC-Output-2	AxisC-Output-3	AxisC-Output-4-T	AxisC-Output-4-V	AxisC-Output-4-p	AxisC-State-1	AxisC-State-2	AxisC-State-3	ValveCoolant-Input-1	ValveCoolant-Input-2-T	ValveCoolant-Input-2-V	ValveCoolant-Input-2-p	ValveCoolant-Output-1	ValveCoolant-Output-2	ValveCoolant-Output-3	ValveCoolant-Output-4-T	ValveCoolant-Output-4-V	ValveCoolant-Output-4-p	Cylinder-Input-1	Cylinder-Input-2	Cylinder-Input-3-T	Cylinder-Input-3-V	Cylinder-Input-3-p	Cylinder-Output-1	Cylinder-Output-2	Cylinder-Output-3	Cylinder-Output-4	Cylinder-Output-5-T	Cylinder-Output-5-V	Cylinder-Output-5-p	Cylinder-State-1	Cylinder-State-2	Cylinder-State-3	TankHydraulic-Input-1	TankHydraulic-Input-2	TankHydraulic-Input-3	TankHydraulic-Input-4	TankHydraulic-Input-5-T	TankHydraulic-Input-5-V	TankHydraulic-Input-5-p	TankHydraulic-Output-1	TankHydraulic-Output-2-T	TankHydraulic-Output-2-V	TankHydraulic-Output-2-p	TankHydraulic-State-1	TankHydraulic-State-2	Bypass-Input-1-T	Bypass-Input-1-V	Bypass-Input-1-p	Bypass-Output-1-T	Bypass-Output-1-V	Bypass-Output-1-p	CFNozzleSpindle-Input-1	CFNozzleSpindle-Input-2-T	CFNozzleSpindle-Input-2-V	CFNozzleSpindle-Input-2-p	CFNozzleSpindle-Output-1	CFNozzleSpindle-Output-2	CFNozzleSpindle-Output-3	CFNozzleSpindle-Output-4-T	CFNozzleSpindle-Output-4-V	CFNozzleSpindle-Output-4-p	CFNozzleWP-Input-1	CFNozzleWP-Input-2-T	CFNozzleWP-Input-2-V	CFNozzleWP-Input-2-p	CFNozzleWP-Output-1	CFNozzleWP-Output-2	CFNozzleWP-Output-3	CFNozzleWP-Output-4-T	CFNozzleWP-Output-4-V	CFNozzleWP-Output-4-p	ConstantConsumers-Input-1	ConstantConsumers-Output-1	TemperatureAmb-Sim	TemperatureAmb-Sim	PressureAmb-Sim	PressureAmb-Sim	ProcSpindleSpeed-Sim	ProcSpindleSpeed-Sim	ProcAxisXSpeed-Sim	ProcAxisXSpeed-Sim	CtrlHydraulics-Sim	CtrlHydraulics-Sim	ProcAxisYSpeed-Sim	ProcAxisYSpeed-Sim	ProcAxisZSpeed-Sim	ProcAxisZSpeed-Sim	ProcAxisASpeed-Sim	ProcAxisASpeed-Sim	ProcAxisBSpeed-Sim	ProcAxisBSpeed-Sim	ProcAxisCSpeed-Sim	ProcAxisCSpeed-Sim	CtrlHeatExchanger-Sim	CtrlHeatExchanger-Sim	CtrlSpindle-Sim	CtrlSpindle-Sim	CtrlCNC-Sim	CtrlCNC-Sim	CtrlCoolant-Sim	CtrlCoolant-Sim	WaterFlowRate-Sim	WaterFlowRate-Sim	WaterPressure-Sim	WaterPressure-Sim	WaterTemperature-Sim	WaterTemperature-Sim	ProcClamp-Sim	ProcClamp-Sim	ProcCFWP-Sim	ProcCFWP-Sim	ProcCFSpindle-Sim	ProcCFSpindle-Sim
   		Spindle.State	Spindle.RotSpeed	Spindle.Torque	Spindle.CoolantIn-Temperature	Spindle.CoolantIn-FlowRate	Spindle.CoolantIn-Pressure	Spindle.PTotal	Spindle.PLoss	Spindle.PUse	Spindle.CAirFlow	Spindle.Temperature	Spindle.CoolantOut-Temperature	Spindle.CoolantOut-FlowRate	Spindle.CoolantOut-Pressure	Spindle.State.TemperatureStructure	Spindle.State.TemperatureCoolant	Water.TemperatureIn	Water.PressureIn	Water.FlowRate	Water.FluidIn-Temperature	Water.FluidIn-FlowRate	Water.FluidIn-Pressure	Water.TemperatureRaise	Water.PressureLoss	Water.FluidOut-Temperature	Water.FluidOut-FlowRate	Water.FluidOut-Pressure	Tank.TemperatureAmb	Tank.PressureAmb	Tank.HeatExchangerOut	Tank.HeatFlowIn	Tank.FluidIn-Temperature	Tank.FluidIn-FlowRate	Tank.FluidIn-Pressure	Tank.TemperatureTank	Tank.FluidOut-Temperature	Tank.FluidOut-FlowRate	Tank.FluidOut-Pressure	Tank.State.Temperature	Tank.State.Mass	PumpHydraulics.State	PumpHydraulics.TemperatureAmb	PumpHydraulics.FluidIn-Temperature	PumpHydraulics.FluidIn-FlowRate	PumpHydraulics.FluidIn-Pressure	PumpHydraulics.PTotal	PumpHydraulics.PLoss	PumpHydraulics.PUse	PumpHydraulics.HeatFlowAmbient	PumpHydraulics.HeatFlowTank	PumpHydraulics.FluidOut-Temperature	PumpHydraulics.FluidOut-FlowRate	PumpHydraulics.FluidOut-Pressure	PumpHydraulics.State.TemperatureStructure	PumpHydraulics.State.TemperatureFluid	PumpCoolant.State	PumpCoolant.TemperatureAmb	PumpCoolant.FluidIn-Temperature	PumpCoolant.FluidIn-FlowRate	PumpCoolant.FluidIn-Pressure	PumpCoolant.PTotal	PumpCoolant.PLoss	PumpCoolant.PUse	PumpCoolant.HeatFlowAmbient	PumpCoolant.HeatFlowTank	PumpCoolant.FluidOut-Temperature	PumpCoolant.FluidOut-FlowRate	PumpCoolant.FluidOut-Pressure	PumpCoolant.State.TemperatureStructure	PumpCoolant.State.TemperatureFluid	PumpHE.State	PumpHE.TemperatureAmb	PumpHE.FluidIn-Temperature	PumpHE.FluidIn-FlowRate	PumpHE.FluidIn-Pressure	PumpHE.PTotal	PumpHE.PLoss	PumpHE.PUse	PumpHE.HeatFlowAmbient	PumpHE.HeatFlowTank	PumpHE.FluidOut-Temperature	PumpHE.FluidOut-FlowRate	PumpHE.FluidOut-Pressure	PumpHE.State.TemperatureStructure	PumpHE.State.TemperatureFluid	CtrlSpindle.State	CtrlSpindle.PDmd	CtrlSpindle.PSupply	CtrlSpindle.PLoss	CtrlSpindle.PTotal	CtrlSpindle.PUse	CtrlSpindle.Efficiency	AmpAxes.State	AmpAxes.PDmd	AmpAxes.PSupply	AmpAxes.PLoss	AmpAxes.PTotal	AmpAxes.PUse	AmpAxes.Efficiency	CtrlAxesLin.State	CtrlAxesLin.PDmd	CtrlAxesLin.PSupply	CtrlAxesLin.PLoss	CtrlAxesLin.PTotal	CtrlAxesLin.PUse	CtrlAxesLin.Efficiency	CtrlAxesRot.State	CtrlAxesRot.PDmd	CtrlAxesRot.PSupply	CtrlAxesRot.PLoss	CtrlAxesRot.PTotal	CtrlAxesRot.PUse	CtrlAxesRot.Efficiency	HeatExchanger.State	HeatExchanger.Fluid1In-Temperature	HeatExchanger.Fluid1In-FlowRate	HeatExchanger.Fluid1In-Pressure	HeatExchanger.Fluid2In-Temperature	HeatExchanger.Fluid2In-FlowRate	HeatExchanger.Fluid2In-Pressure	HeatExchanger.PTotal	HeatExchanger.PLoss	HeatExchanger.PThermal	HeatExchanger.Fluid1Out-Temperature	HeatExchanger.Fluid1Out-FlowRate	HeatExchanger.Fluid1Out-Pressure	HeatExchanger.Fluid2Out-Temperature	HeatExchanger.Fluid2Out-FlowRate	HeatExchanger.Fluid2Out-Pressure	HeatExchanger.State.Temperature1	HeatExchanger.State.Temperature2	AxisX.State	AxisX.Speed	AxisX.ProcessForce	AxisX.CoolantIn-Temperature	AxisX.CoolantIn-FlowRate	AxisX.CoolantIn-Pressure	AxisX.PUse	AxisX.PLoss	AxisX.PTotal	AxisX.CoolantOut-Temperature	AxisX.CoolantOut-FlowRate	AxisX.CoolantOut-Pressure	AxisX.State.Position	AxisX.State.TemperatureStructure	AxisX.State.TemperatureCoolant	AxisY.State	AxisY.Speed	AxisY.ProcessForce	AxisY.CoolantIn-Temperature	AxisY.CoolantIn-FlowRate	AxisY.CoolantIn-Pressure	AxisY.PUse	AxisY.PLoss	AxisY.PTotal	AxisY.CoolantOut-Temperature	AxisY.CoolantOut-FlowRate	AxisY.CoolantOut-Pressure	AxisY.State.Position	AxisY.State.TemperatureStructure	AxisY.State.TemperatureCoolant	AxisZ.State	AxisZ.Speed	AxisZ.ProcessForce	AxisZ.CoolantIn-Temperature	AxisZ.CoolantIn-FlowRate	AxisZ.CoolantIn-Pressure	AxisZ.PUse	AxisZ.PLoss	AxisZ.PTotal	AxisZ.CoolantOut-Temperature	AxisZ.CoolantOut-FlowRate	AxisZ.CoolantOut-Pressure	AxisZ.State.Position	AxisZ.State.TemperatureStructure	AxisZ.State.TemperatureCoolant	AxisA.State	AxisA.Speed	AxisA.ProcessTorque	AxisA.CoolantIn-Temperature	AxisA.CoolantIn-FlowRate	AxisA.CoolantIn-Pressure	AxisA.PUse	AxisA.PLoss	AxisA.PTotal	AxisA.CoolantOut-Temperature	AxisA.CoolantOut-FlowRate	AxisA.CoolantOut-Pressure	AxisA.State.Angle	AxisA.State.TemperatureStructure	AxisA.State.TemperatureCoolant	AxisB.State	AxisB.Speed	AxisB.ProcessTorque	AxisB.CoolantIn-Temperature	AxisB.CoolantIn-FlowRate	AxisB.CoolantIn-Pressure	AxisB.PUse	AxisB.PLoss	AxisB.PTotal	AxisB.CoolantOut-Temperature	AxisB.CoolantOut-FlowRate	AxisB.CoolantOut-Pressure	AxisB.State.Angle	AxisB.State.TemperatureStructure	AxisB.State.TemperatureCoolant	AxisC.State	AxisC.Speed	AxisC.ProcessTorque	AxisC.CoolantIn-Temperature	AxisC.CoolantIn-FlowRate	AxisC.CoolantIn-Pressure	AxisC.PUse	AxisC.PLoss	AxisC.PTotal	AxisC.CoolantOut-Temperature	AxisC.CoolantOut-FlowRate	AxisC.CoolantOut-Pressure	AxisC.State.Angle	AxisC.State.TemperatureStructure	AxisC.State.TemperatureCoolant	ValveCoolant.ValveCtrl	ValveCoolant.FluidIn-Temperature	ValveCoolant.FluidIn-FlowRate	ValveCoolant.FluidIn-Pressure	ValveCoolant.PTotal	ValveCoolant.PUse	ValveCoolant.PLoss	ValveCoolant.FluidOut-Temperature	ValveCoolant.FluidOut-FlowRate	ValveCoolant.FluidOut-Pressure	Cylinder.Force	Cylinder.Velocity	Cylinder.FluidIn-Temperature	Cylinder.FluidIn-FlowRate	Cylinder.FluidIn-Pressure	Cylinder.PUse	Cylinder.PLoss	Cylinder.PTotal	Cylinder.PressureDifference	Cylinder.FluidOut-Temperature	Cylinder.FluidOut-FlowRate	Cylinder.FluidOut-Pressure	Cylinder.State.Position	Cylinder.State.TemperatureStructure	Cylinder.State.TemperatureFluid	TankHydraulic.TemperatureAmb	TankHydraulic.PressureAmb	TankHydraulic.HeatExchangerOut	TankHydraulic.HeatFlowIn	TankHydraulic.FluidIn-Temperature	TankHydraulic.FluidIn-FlowRate	TankHydraulic.FluidIn-Pressure	TankHydraulic.TemperatureTank	TankHydraulic.FluidOut-Temperature	TankHydraulic.FluidOut-FlowRate	TankHydraulic.FluidOut-Pressure	TankHydraulic.State.Temperature	TankHydraulic.State.Mass	Bypass.FluidIn-Temperature	Bypass.FluidIn-FlowRate	Bypass.FluidIn-Pressure	Bypass.FluidOut-Temperature	Bypass.FluidOut-FlowRate	Bypass.FluidOut-Pressure	CFNozzleSpindle.ValveCtrl	CFNozzleSpindle.FluidIn-Temperature	CFNozzleSpindle.FluidIn-FlowRate	CFNozzleSpindle.FluidIn-Pressure	CFNozzleSpindle.PTotal	CFNozzleSpindle.PUse	CFNozzleSpindle.PLoss	CFNozzleSpindle.FluidOut-Temperature	CFNozzleSpindle.FluidOut-FlowRate	CFNozzleSpindle.FluidOut-Pressure	CFNozzleWP.ValveCtrl	CFNozzleWP.FluidIn-Temperature	CFNozzleWP.FluidIn-FlowRate	CFNozzleWP.FluidIn-Pressure	CFNozzleWP.PTotal	CFNozzleWP.PUse	CFNozzleWP.PLoss	CFNozzleWP.FluidOut-Temperature	CFNozzleWP.FluidOut-FlowRate	CFNozzleWP.FluidOut-Pressure	ConstantConsumers.level	ConstantConsumers.PTotal	TemperatureAmb State	TemperatureAmb Value	PressureAmb State	PressureAmb Value	ProcSpindleSpeed State	ProcSpindleSpeed Value	ProcAxisXSpeed State	ProcAxisXSpeed Value	CtrlHydraulics State	CtrlHydraulics Value	ProcAxisYSpeed State	ProcAxisYSpeed Value	ProcAxisZSpeed State	ProcAxisZSpeed Value	ProcAxisASpeed State	ProcAxisASpeed Value	ProcAxisBSpeed State	ProcAxisBSpeed Value	ProcAxisCSpeed State	ProcAxisCSpeed Value	CtrlHeatExchanger State	CtrlHeatExchanger Value	CtrlSpindle State	CtrlSpindle Value	CtrlCNC State	CtrlCNC Value	CtrlCoolant State	CtrlCoolant Value	WaterFlowRate State	WaterFlowRate Value	WaterPressure State	WaterPressure Value	WaterTemperature State	WaterTemperature Value	ProcClamp State	ProcClamp Value	ProcCFWP State	ProcCFWP Value	ProcCFSpindle State	ProcCFSpindle Value
[s]		[none]	[Hz]	[Nm]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[m³/s]	[K]	[K]	[m³/s]	[Pa]	[K]	[K]	[K]	[Pa]	[m³/s]	[K]	[m³/s]	[Pa]	[K]	[Pa]	[K]	[m³/s]	[Pa]	[K]	[Pa]	[W]	[W]	[K]	[m³/s]	[Pa]	[K]	[K]	[m³/s]	[Pa]	[K]	[kg]	[none]	[K]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[K]	[K]	[none]	[K]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[K]	[K]	[none]	[K]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[K]	[K]	[none]	[W]	[W]	[W]	[W]	[W]	[none]	[none]	[W]	[W]	[W]	[W]	[W]	[none]	[none]	[W]	[W]	[W]	[W]	[W]	[none]	[none]	[W]	[W]	[W]	[W]	[W]	[none]	[none]	[K]	[m³/s]	[Pa]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[K]	[m³/s]	[Pa]	[K]	[K]	[none]	[m/s]	[N]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[m]	[K]	[K]	[none]	[m/s]	[N]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[m]	[K]	[K]	[none]	[m/s]	[N]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[m]	[K]	[K]	[none]	[Hz]	[Nm]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[none]	[K]	[K]	[none]	[Hz]	[Nm]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[none]	[K]	[K]	[none]	[Hz]	[Nm]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[none]	[K]	[K]	[none]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[N]	[m/s]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[Pa]	[K]	[m³/s]	[Pa]	[m]	[K]	[K]	[K]	[Pa]	[W]	[W]	[K]	[m³/s]	[Pa]	[K]	[K]	[m³/s]	[Pa]	[K]	[kg]	[K]	[m³/s]	[Pa]	[K]	[m³/s]	[Pa]	[none]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[none]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[K]	[m³/s]	[Pa]	[none]	[W]	       	[K]	       	[Pa]	       	[Hz]	       	[m/s]	       	[none]	       	[m/s]	       	[m/s]	       	[Hz]	       	[Hz]	       	[Hz]	       	[none]	       	[none]	       	[none]	       	[none]	       	[m³/s]	       	[Pa]	       	[K]	       	[m/s]	       	[none]	       	[none]
0.00	OFF	0.0	0.0	0.0	293.0	2.0757906267072753E-10	0.0	0.0	0.0	0.0	0.0	293.0	293.0	2.0757906267072753E-10	0.0	293.15	293.15	293.15	0.0	0.0	293.0	3.069627210569457E-11	0.0	0.0	0.0	293.0	3.069627210569457E-11	0.0	293.0	0.0	0.0	0.0	293.0	-1.0312683072259045E-10	0.0	293.0	293.0	-1.206665650730968E-10	0.0	293.15	236.64	0.0	293.0	293.0	-1.0974077796615212E-10	0.0	0.0	0.0	0.0	0.0	0.0	293.0	-1.0974077796615212E-10	0.0	293.15	293.15	0.0	293.0	293.0	-1.6825759223195663E-11	0.0	0.0	0.0	0.0	0.0	0.0	293.0	-1.6825759223195663E-11	0.0	293.15	293.15	0.0	293.0	293.0	-1.0384080584990112E-10	0.0	0.0	0.0	0.0	0.0	0.0	293.0	-1.0384080584990112E-10	0.0	293.15	293.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.0	-3.1152972074966045E-10	0.0	293.0	5.285991034419755E-10	0.0	0.0	0.0	0.0	293.0	-3.1152972074966045E-10	0.0	293.0	5.285991034419755E-10	0.0	293.15	293.15	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	293.15	293.15	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	293.15	293.15	0.0	0.0	0.0	293.0	8.238122050011074E-13	0.0	0.0	0.0	0.0	293.0	8.238122050011074E-13	0.0	0.0	293.15	293.15	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	293.15	293.15	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	293.15	293.15	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	293.15	293.15	0.0	293.0	7.575670685758489E-18	0.0	0.0	0.0	0.0	293.0	7.575670685758489E-18	0.0	0.0	0.0	293.0	1.0974182610996858E-10	0.0	0.0	0.0	0.0	0.0	293.0	1.0974182610996858E-10	0.0	0.0	293.15	293.15	293.0	0.0	0.0	0.0	293.0	-4.388996060689619E-10	0.0	293.0	293.0	-1.0974077796615212E-10	0.0	293.15	11.799634560000001	293.0	-5.486414321789305E-10	0.0	293.0	-5.486414321789305E-10	0.0	0.0	293.0	7.575670687856309E-18	0.0	0.0	0.0	0.0	293.0	7.575670687856309E-18	0.0	0.0	293.0	7.575670687856309E-18	0.0	0.0	0.0	0.0	293.0	7.575670687856309E-18	0.0	0.0	0.0	ON	293.15	ON	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	ON	4.2E-4	ON	500000.0	ON	286.65	OFF	0.0	OFF	0.0	OFF	0.0
10.00	OFF	0.0	0.0	0.0	293.15	-7.139318233815265E-10	0.0	0.0	0.0	0.0	0.0	293.1499999999999	293.15	-7.139318233815265E-10	0.0	293.1499999999999	293.1499999999998	286.65	500000.0	4.2E-4	293.15	4.200000472761689E-4	0.0	6.5	500000.0	293.15	4.200000472761689E-4	0.0	293.15	0.0	0.0	0.0	293.0	-2.294966596151558E-10	0.0	293.1499999999999	293.0	1.2349856240658618E-10	0.0	293.1499999999999	236.64000007454385	0.0	293.15	293.15	1.5459855081026008E-10	0.0	0.0	-0.001301198269937891	0.001301198269937891	0.0	-0.0	293.15	1.5459855081026008E-10	-1.1857017E7	293.1499999999999	293.149998849515	0.0	293.15	293.15	-3.802766968904863E-11	0.0	0.0	2.450612940701167E-5	-2.450612940701167E-5	0.0	0.0	293.15	-3.802766968904863E-11	1456465.0	293.1499999999999	293.15000002201805	0.0	293.15	293.15	1.615262320956348E-10	0.0	0.0	0.0	0.0	0.0	0.0	293.15	1.615262320956348E-10	0.0	293.15	293.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.15	4.845103866729818E-10	0.0	293.15	4.1999845561339617E-4	0.0	0.0	0.0	0.0	293.15	4.845103866729818E-10	0.0	293.15	4.1999845561339617E-4	0.0	293.15009132496607	293.1498450412547	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	293.15	293.15	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	293.15	293.15	0.0	0.0	0.0	293.15	-7.520723139992567E-14	0.0	0.0	0.0	0.0	293.15	-7.520723139992567E-14	0.0	0.0	293.1499999999999	293.15000000000015	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	293.15	293.15	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	293.15	293.15	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	293.15	293.15	0.0	293.15	-7.83760555677904E-18	1456465.0	1.1033699205333237E-11	0.0	1.1033699205333237E-11	293.15	-7.83760555677904E-18	0.0	0.0	0.0	293.15	-7.66695355723751E-11	-1.1857017E7	0.0	-0.0	-0.0	0.0	293.15	-7.66695355723751E-11	0.0	0.0	293.15	293.15	293.15	0.0	0.0	0.0	293.0	4.607790519259558E-10	0.0	293.1499640987523	293.0	1.5459855081026008E-10	0.0	293.1499640987523	11.79963311507668	293.15	5.374485874983309E-10	-1.1857017E7	NaN	5.374485874983309E-10	0.0	0.0	293.15	-7.83760555697056E-18	1456465.0	1.1033699208388638E-11	0.0	1.1033699208388638E-11	293.15	-7.83760555697056E-18	0.0	0.0	293.15	-7.837605556970553E-18	1456465.0	1.1033699208388638E-11	0.0	1.1033699208388638E-11	293.15	-7.837605556970553E-18	0.0	0.0	0.0	ON	293.15	ON	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	OFF	0.0	ON	4.2E-4	ON	500000.0	ON	286.65	OFF	0.0	OFF	0.0	OFF	0.0
